pattern,k,frequency,expected occurrences,percentage
tntt,4,7,0.00012342413823503482,0.012342413823503482
o1na,4,2,3.5264039495724237e-05,0.0035264039495724237
osn,3,13,0.00022921625672220753,0.022921625672220752
snt,3,7,0.00012342413823503482,0.012342413823503482
2osn,4,1,1.7632019747862118e-05,0.0017632019747862119
osnt,4,2,3.5264039495724237e-05,0.0035264039495724237
arno,4,6,0.0001057921184871727,0.01057921184871727
nntn,4,6,0.0001057921184871727,0.01057921184871727
tqt1,4,2,3.5264039495724237e-05,0.0035264039495724237
t1o1,4,1,1.7632019747862118e-05,0.0017632019747862119
1o1o,4,1,1.7632019747862118e-05,0.0017632019747862119
t1nr,4,1,1.7632019747862118e-05,0.0017632019747862119
2nnq,4,1,1.7632019747862118e-05,0.0017632019747862119
2n3,3,1,1.7632019747862118e-05,0.0017632019747862119
2n3o,4,1,1.7632019747862118e-05,0.0017632019747862119
n3oo,4,1,1.7632019747862118e-05,0.0017632019747862119
2oan,4,1,1.7632019747862118e-05,0.0017632019747862119
to2,3,3,5.289605924358635e-05,0.005289605924358635
to2t,4,1,1.7632019747862118e-05,0.0017632019747862119
o2to,4,4,7.052807899144847e-05,0.0070528078991448475
tqtt,4,3,5.289605924358635e-05,0.005289605924358635
t5,2,2,3.5264039495724237e-05,0.0035264039495724237
2nts,4,2,3.5264039495724237e-05,0.0035264039495724237
ntso,4,2,3.5264039495724237e-05,0.0035264039495724237
taq,3,2,3.5264039495724237e-05,0.0035264039495724237
2taq,4,2,3.5264039495724237e-05,0.0035264039495724237
taqt,4,2,3.5264039495724237e-05,0.0035264039495724237
rnnr,4,7,0.00012342413823503482,0.012342413823503482
ns2,3,1,1.7632019747862118e-05,0.0017632019747862119
otos,4,5,8.816009873931059e-05,0.008816009873931059
t1nn,4,1,1.7632019747862118e-05,0.0017632019747862119
1nn3,4,1,1.7632019747862118e-05,0.0017632019747862119
nn3t,4,1,1.7632019747862118e-05,0.0017632019747862119
2qtq,4,5,8.816009873931059e-05,0.008816009873931059
ntoq,4,1,1.7632019747862118e-05,0.0017632019747862119
5r,2,2,3.5264039495724237e-05,0.0035264039495724237
n5r,3,2,3.5264039495724237e-05,0.0035264039495724237
5rn,3,2,3.5264039495724237e-05,0.0035264039495724237
3tnn,4,14,0.00024684827647006964,0.024684827647006965
oo1s,4,1,1.7632019747862118e-05,0.0017632019747862119
qtt1,4,1,1.7632019747862118e-05,0.0017632019747862119
tt1n,4,1,1.7632019747862118e-05,0.0017632019747862119
nont,4,6,0.0001057921184871727,0.01057921184871727
s3,2,4,7.052807899144847e-05,0.0070528078991448475
os3,3,2,3.5264039495724237e-05,0.0035264039495724237
s3t,3,1,1.7632019747862118e-05,0.0017632019747862119
n1t,3,1,1.7632019747862118e-05,0.0017632019747862119
2n2,3,1,1.7632019747862118e-05,0.0017632019747862119
2n2t,4,1,1.7632019747862118e-05,0.0017632019747862119
ooao,4,19,0.00033500837520938025,0.03350083752093803
oat,3,8,0.00014105615798289695,0.014105615798289695
2oat,4,1,1.7632019747862118e-05,0.0017632019747862119
oato,4,5,8.816009873931059e-05,0.008816009873931059
atoo,4,4,7.052807899144847e-05,0.0070528078991448475
oons,4,3,5.289605924358635e-05,0.005289605924358635
5t,2,15,0.0002644802962179318,0.026448029621793177
n5t,3,2,3.5264039495724237e-05,0.0035264039495724237
5tt,3,3,5.289605924358635e-05,0.005289605924358635
tn5t,4,1,1.7632019747862118e-05,0.0017632019747862119
n5tt,4,1,1.7632019747862118e-05,0.0017632019747862119
5tto,4,1,1.7632019747862118e-05,0.0017632019747862119
o5t,3,2,3.5264039495724237e-05,0.0035264039495724237
5to,3,3,5.289605924358635e-05,0.005289605924358635
srnn,4,8,0.00014105615798289695,0.014105615798289695
too3,4,1,1.7632019747862118e-05,0.0017632019747862119
oo3o,4,1,1.7632019747862118e-05,0.0017632019747862119
tn1,3,3,5.289605924358635e-05,0.005289605924358635
onoa,4,4,7.052807899144847e-05,0.0070528078991448475
notq,4,1,1.7632019747862118e-05,0.0017632019747862119
otqt,4,5,8.816009873931059e-05,0.008816009873931059
n1s,3,4,7.052807899144847e-05,0.0070528078991448475
2oso,4,1,1.7632019747862118e-05,0.0017632019747862119
ant,3,5,8.816009873931059e-05,0.008816009873931059
2nor,4,8,0.00014105615798289695,0.014105615798289695
rnto,4,7,0.00012342413823503482,0.012342413823503482
qto1,4,3,5.289605924358635e-05,0.005289605924358635
qtsr,4,4,7.052807899144847e-05,0.0070528078991448475
2ntn,4,4,7.052807899144847e-05,0.0070528078991448475
2nn2,4,1,1.7632019747862118e-05,0.0017632019747862119
2ntt,4,3,5.289605924358635e-05,0.005289605924358635
ntto,4,7,0.00012342413823503482,0.012342413823503482
ono1,4,1,1.7632019747862118e-05,0.0017632019747862119
no1n,4,2,3.5264039495724237e-05,0.0035264039495724237
to3o,4,1,1.7632019747862118e-05,0.0017632019747862119
2oar,4,4,7.052807899144847e-05,0.0070528078991448475
rntt,4,2,3.5264039495724237e-05,0.0035264039495724237
5ta,3,1,1.7632019747862118e-05,0.0017632019747862119
oo5t,4,1,1.7632019747862118e-05,0.0017632019747862119
o5ta,4,1,1.7632019747862118e-05,0.0017632019747862119
2o2t,4,4,7.052807899144847e-05,0.0070528078991448475
nott,4,9,0.00015868817773075905,0.015868817773075906
2st,3,1,1.7632019747862118e-05,0.0017632019747862119
2str,4,1,1.7632019747862118e-05,0.0017632019747862119
2rnt,4,2,3.5264039495724237e-05,0.0035264039495724237
to1s,4,2,3.5264039495724237e-05,0.0035264039495724237
t1on,4,4,7.052807899144847e-05,0.0070528078991448475
so1,3,1,1.7632019747862118e-05,0.0017632019747862119
1so1,4,1,1.7632019747862118e-05,0.0017632019747862119
so1o,4,1,1.7632019747862118e-05,0.0017632019747862119
oaor,4,5,8.816009873931059e-05,0.008816009873931059
1tnr,4,13,0.00022921625672220753,0.022921625672220752
3tor,4,11,0.0001939522172264833,0.01939522172264833
oo4,3,15,0.0002644802962179318,0.026448029621793177
noo4,4,2,3.5264039495724237e-05,0.0035264039495724237
3nr,3,9,0.00015868817773075905,0.015868817773075906
1osq,4,1,1.7632019747862118e-05,0.0017632019747862119
1rna,4,2,3.5264039495724237e-05,0.0035264039495724237
rnao,4,1,1.7632019747862118e-05,0.0017632019747862119
1qtt,4,7,0.00012342413823503482,0.012342413823503482
2noa,4,1,1.7632019747862118e-05,0.0017632019747862119
noar,4,4,7.052807899144847e-05,0.0070528078991448475
onnq,4,1,1.7632019747862118e-05,0.0017632019747862119
1nts,4,3,5.289605924358635e-05,0.005289605924358635
ntsr,4,2,3.5264039495724237e-05,0.0035264039495724237
1osr,4,11,0.0001939522172264833,0.01939522172264833
tsno,4,4,7.052807899144847e-05,0.0070528078991448475
arnt,4,2,3.5264039495724237e-05,0.0035264039495724237
o4n,3,5,8.816009873931059e-05,0.008816009873931059
1no4,4,1,1.7632019747862118e-05,0.0017632019747862119
no4n,4,1,1.7632019747862118e-05,0.0017632019747862119
otnr,4,3,5.289605924358635e-05,0.005289605924358635
3nrn,4,2,3.5264039495724237e-05,0.0035264039495724237
3ont,4,2,3.5264039495724237e-05,0.0035264039495724237
ntor,4,5,8.816009873931059e-05,0.008816009873931059
nta,3,2,3.5264039495724237e-05,0.0035264039495724237
1onn,4,19,0.00033500837520938025,0.03350083752093803
15,2,4,7.052807899144847e-05,0.0070528078991448475
4a,2,3,5.289605924358635e-05,0.005289605924358635
o4a,3,2,3.5264039495724237e-05,0.0035264039495724237
4ao,3,2,3.5264039495724237e-05,0.0035264039495724237
1oo4,4,4,7.052807899144847e-05,0.0070528078991448475
oo4a,4,2,3.5264039495724237e-05,0.0035264039495724237
o4ao,4,1,1.7632019747862118e-05,0.0017632019747862119
4aoo,4,1,1.7632019747862118e-05,0.0017632019747862119
1o2,3,15,0.0002644802962179318,0.026448029621793177
1o2q,4,1,1.7632019747862118e-05,0.0017632019747862119
12o,3,3,5.289605924358635e-05,0.005289605924358635
12ot,4,1,1.7632019747862118e-05,0.0017632019747862119
4nn,3,3,5.289605924358635e-05,0.005289605924358635
14nn,4,2,3.5264039495724237e-05,0.0035264039495724237
4nno,4,2,3.5264039495724237e-05,0.0035264039495724237
14on,4,2,3.5264039495724237e-05,0.0035264039495724237
4ont,4,1,1.7632019747862118e-05,0.0017632019747862119
4at,3,1,1.7632019747862118e-05,0.0017632019747862119
at1,3,1,1.7632019747862118e-05,0.0017632019747862119
o4at,4,1,1.7632019747862118e-05,0.0017632019747862119
4at1,4,1,1.7632019747862118e-05,0.0017632019747862119
at1o,4,1,1.7632019747862118e-05,0.0017632019747862119
t1os,4,2,3.5264039495724237e-05,0.0035264039495724237
1ost,4,2,3.5264039495724237e-05,0.0035264039495724237
3ono,4,10,0.00017632019747862118,0.017632019747862118
2tao,4,4,7.052807899144847e-05,0.0070528078991448475
taoo,4,5,8.816009873931059e-05,0.008816009873931059
1ona,4,2,3.5264039495724237e-05,0.0035264039495724237
ots,3,8,0.00014105615798289695,0.014105615798289695
no2o,4,4,7.052807899144847e-05,0.0070528078991448475
sa,2,4,7.052807899144847e-05,0.0070528078991448475
1sa,3,3,5.289605924358635e-05,0.005289605924358635
sao,3,4,7.052807899144847e-05,0.0070528078991448475
1sao,4,1,1.7632019747862118e-05,0.0017632019747862119
saoo,4,1,1.7632019747862118e-05,0.0017632019747862119
nooa,4,6,0.0001057921184871727,0.01057921184871727
1n4,3,3,5.289605924358635e-05,0.005289605924358635
1n4o,4,1,1.7632019747862118e-05,0.0017632019747862119
n4oo,4,1,1.7632019747862118e-05,0.0017632019747862119
4oos,4,1,1.7632019747862118e-05,0.0017632019747862119
1nso,4,6,0.0001057921184871727,0.01057921184871727
nnnq,4,1,1.7632019747862118e-05,0.0017632019747862119
3os,3,8,0.00014105615798289695,0.014105615798289695
1tto,4,6,0.0001057921184871727,0.01057921184871727
nn5,3,3,5.289605924358635e-05,0.005289605924358635
1nn5,4,1,1.7632019747862118e-05,0.0017632019747862119
nn5r,4,1,1.7632019747862118e-05,0.0017632019747862119
n5rn,4,1,1.7632019747862118e-05,0.0017632019747862119
1at,3,6,0.0001057921184871727,0.01057921184871727
1ato,4,3,5.289605924358635e-05,0.005289605924358635
qtso,4,6,0.0001057921184871727,0.01057921184871727
rnts,4,1,1.7632019747862118e-05,0.0017632019747862119
ntsn,4,2,3.5264039495724237e-05,0.0035264039495724237
1no1,4,1,1.7632019747862118e-05,0.0017632019747862119
o1nn,4,2,3.5264039495724237e-05,0.0035264039495724237
3ost,4,1,1.7632019747862118e-05,0.0017632019747862119
ostn,4,1,1.7632019747862118e-05,0.0017632019747862119
t3n,3,2,3.5264039495724237e-05,0.0035264039495724237
1tos,4,2,3.5264039495724237e-05,0.0035264039495724237
nnos,4,1,1.7632019747862118e-05,0.0017632019747862119
1qta,4,2,3.5264039495724237e-05,0.0035264039495724237
qtao,4,2,3.5264039495724237e-05,0.0035264039495724237
1nat,4,2,3.5264039495724237e-05,0.0035264039495724237
natr,4,1,1.7632019747862118e-05,0.0017632019747862119
atrn,4,3,5.289605924358635e-05,0.005289605924358635
3tot,4,9,0.00015868817773075905,0.015868817773075906
1onq,4,1,1.7632019747862118e-05,0.0017632019747862119
nto2,4,1,1.7632019747862118e-05,0.0017632019747862119
to2o,4,1,1.7632019747862118e-05,0.0017632019747862119
noos,4,7,0.00012342413823503482,0.012342413823503482
sqtt,4,1,1.7632019747862118e-05,0.0017632019747862119
otoq,4,3,5.289605924358635e-05,0.005289605924358635
oo7,3,7,0.00012342413823503482,0.012342413823503482
too7,4,1,1.7632019747862118e-05,0.0017632019747862119
s7,2,2,3.5264039495724237e-05,0.0035264039495724237
ooo2,4,5,8.816009873931059e-05,0.008816009873931059
3toa,4,4,7.052807899144847e-05,0.0070528078991448475
4nt,3,1,1.7632019747862118e-05,0.0017632019747862119
14nt,4,1,1.7632019747862118e-05,0.0017632019747862119
4nto,4,1,1.7632019747862118e-05,0.0017632019747862119
snnr,4,1,1.7632019747862118e-05,0.0017632019747862119
sooq,4,1,1.7632019747862118e-05,0.0017632019747862119
nonq,4,1,1.7632019747862118e-05,0.0017632019747862119
1ttr,4,6,0.0001057921184871727,0.01057921184871727
3oso,4,3,5.289605924358635e-05,0.005289605924358635
1aa,3,4,7.052807899144847e-05,0.0070528078991448475
aao,3,3,5.289605924358635e-05,0.005289605924358635
1aao,4,3,5.289605924358635e-05,0.005289605924358635
aaoo,4,2,3.5264039495724237e-05,0.0035264039495724237
3oos,4,2,3.5264039495724237e-05,0.0035264039495724237
oosn,4,2,3.5264039495724237e-05,0.0035264039495724237
3oq,3,10,0.00017632019747862118,0.017632019747862118
3oqt,4,9,0.00015868817773075905,0.015868817773075906
3tna,4,2,3.5264039495724237e-05,0.0035264039495724237
3tos,4,3,5.289605924358635e-05,0.005289605924358635
aoor,4,7,0.00012342413823503482,0.012342413823503482
1aot,4,2,3.5264039495724237e-05,0.0035264039495724237
aotr,4,1,1.7632019747862118e-05,0.0017632019747862119
n1sn,4,1,1.7632019747862118e-05,0.0017632019747862119
naor,4,1,1.7632019747862118e-05,0.0017632019747862119
1atr,4,1,1.7632019747862118e-05,0.0017632019747862119
1rnt,4,2,3.5264039495724237e-05,0.0035264039495724237
12q,3,1,1.7632019747862118e-05,0.0017632019747862119
12qt,4,1,1.7632019747862118e-05,0.0017632019747862119
soot,4,4,7.052807899144847e-05,0.0070528078991448475
22,2,6,0.0001057921184871727,0.01057921184871727
22t,3,2,3.5264039495724237e-05,0.0035264039495724237
22to,4,1,1.7632019747862118e-05,0.0017632019747862119
so7,3,1,1.7632019747862118e-05,0.0017632019747862119
o7t,3,1,1.7632019747862118e-05,0.0017632019747862119
2tos,4,5,8.816009873931059e-05,0.008816009873931059
oso7,4,1,1.7632019747862118e-05,0.0017632019747862119
so7t,4,1,1.7632019747862118e-05,0.0017632019747862119
snot,4,1,1.7632019747862118e-05,0.0017632019747862119
1osn,4,5,8.816009873931059e-05,0.008816009873931059
osnr,4,1,1.7632019747862118e-05,0.0017632019747862119
tn3,3,2,3.5264039495724237e-05,0.0035264039495724237
3tn3,4,2,3.5264039495724237e-05,0.0035264039495724237
tn3t,4,2,3.5264039495724237e-05,0.0035264039495724237
n3to,4,1,1.7632019747862118e-05,0.0017632019747862119
3tao,4,2,3.5264039495724237e-05,0.0035264039495724237
taon,4,2,3.5264039495724237e-05,0.0035264039495724237
aonn,4,1,1.7632019747862118e-05,0.0017632019747862119
1on1,4,3,5.289605924358635e-05,0.005289605924358635
qtns,4,1,1.7632019747862118e-05,0.0017632019747862119
nar,3,5,8.816009873931059e-05,0.008816009873931059
1arn,4,6,0.0001057921184871727,0.01057921184871727
arna,4,1,1.7632019747862118e-05,0.0017632019747862119
rnar,4,1,1.7632019747862118e-05,0.0017632019747862119
narn,4,5,8.816009873931059e-05,0.008816009873931059
1rns,4,3,5.289605924358635e-05,0.005289605924358635
rnst,4,1,1.7632019747862118e-05,0.0017632019747862119
so2,3,2,3.5264039495724237e-05,0.0035264039495724237
1so2,4,2,3.5264039495724237e-05,0.0035264039495724237
so2o,4,2,3.5264039495724237e-05,0.0035264039495724237
5ot,3,1,1.7632019747862118e-05,0.0017632019747862119
oto5,4,1,1.7632019747862118e-05,0.0017632019747862119
to5o,4,1,1.7632019747862118e-05,0.0017632019747862119
o5ot,4,1,1.7632019747862118e-05,0.0017632019747862119
tsq,3,2,3.5264039495724237e-05,0.0035264039495724237
2tsq,4,1,1.7632019747862118e-05,0.0017632019747862119
tsqt,4,2,3.5264039495724237e-05,0.0035264039495724237
1oo1,4,1,1.7632019747862118e-05,0.0017632019747862119
1ntt,4,5,8.816009873931059e-05,0.008816009873931059
2on2,4,2,3.5264039495724237e-05,0.0035264039495724237
osno,4,4,7.052807899144847e-05,0.0070528078991448475
1ant,4,3,5.289605924358635e-05,0.005289605924358635
antn,4,1,1.7632019747862118e-05,0.0017632019747862119
osa,3,1,1.7632019747862118e-05,0.0017632019747862119
aoos,4,1,1.7632019747862118e-05,0.0017632019747862119
oosa,4,1,1.7632019747862118e-05,0.0017632019747862119
osao,4,1,1.7632019747862118e-05,0.0017632019747862119
on4,3,5,8.816009873931059e-05,0.008816009873931059
1tot,4,4,7.052807899144847e-05,0.0070528078991448475
1otn,4,4,7.052807899144847e-05,0.0070528078991448475
4s,2,3,5.289605924358635e-05,0.005289605924358635
14s,3,1,1.7632019747862118e-05,0.0017632019747862119
4sn,3,1,1.7632019747862118e-05,0.0017632019747862119
14sn,4,1,1.7632019747862118e-05,0.0017632019747862119
4snn,4,1,1.7632019747862118e-05,0.0017632019747862119
1oat,4,2,3.5264039495724237e-05,0.0035264039495724237
n2or,4,2,3.5264039495724237e-05,0.0035264039495724237
3qtt,4,3,5.289605924358635e-05,0.005289605924358635
nrn2,4,1,1.7632019747862118e-05,0.0017632019747862119
rn2o,4,1,1.7632019747862118e-05,0.0017632019747862119
o2n,3,5,8.816009873931059e-05,0.008816009873931059
1o2n,4,1,1.7632019747862118e-05,0.0017632019747862119
o2no,4,1,1.7632019747862118e-05,0.0017632019747862119
1o4o,4,3,5.289605924358635e-05,0.005289605924358635
o4oo,4,3,5.289605924358635e-05,0.005289605924358635
4oot,4,1,1.7632019747862118e-05,0.0017632019747862119
sont,4,1,1.7632019747862118e-05,0.0017632019747862119
15n,3,2,3.5264039495724237e-05,0.0035264039495724237
5na,3,1,1.7632019747862118e-05,0.0017632019747862119
nn2n,4,1,1.7632019747862118e-05,0.0017632019747862119
n2nt,4,1,1.7632019747862118e-05,0.0017632019747862119
nsot,4,2,3.5264039495724237e-05,0.0035264039495724237
onnr,4,5,8.816009873931059e-05,0.008816009873931059
21ot,4,1,1.7632019747862118e-05,0.0017632019747862119
t1or,4,1,1.7632019747862118e-05,0.0017632019747862119
2sr,3,1,1.7632019747862118e-05,0.0017632019747862119
3noo,4,5,8.816009873931059e-05,0.008816009873931059
1nn2,4,5,8.816009873931059e-05,0.008816009873931059
1s1,3,1,1.7632019747862118e-05,0.0017632019747862119
nsr,3,7,0.00012342413823503482,0.012342413823503482
1nsr,4,4,7.052807899144847e-05,0.0070528078991448475
nsrn,4,7,0.00012342413823503482,0.012342413823503482
nn1s,4,1,1.7632019747862118e-05,0.0017632019747862119
n1sr,4,1,1.7632019747862118e-05,0.0017632019747862119
nnso,4,3,5.289605924358635e-05,0.005289605924358635
3oon,4,6,0.0001057921184871727,0.01057921184871727
2ntq,4,1,1.7632019747862118e-05,0.0017632019747862119
soto,4,3,5.289605924358635e-05,0.005289605924358635
2ns,3,1,1.7632019747862118e-05,0.0017632019747862119
3ttq,4,1,1.7632019747862118e-05,0.0017632019747862119
7n,2,4,7.052807899144847e-05,0.0070528078991448475
7nq,3,2,3.5264039495724237e-05,0.0035264039495724237
7nqt,4,1,1.7632019747862118e-05,0.0017632019747862119
1ann,4,5,8.816009873931059e-05,0.008816009873931059
1tq,3,4,7.052807899144847e-05,0.0070528078991448475
1tqt,4,2,3.5264039495724237e-05,0.0035264039495724237
a4,2,4,7.052807899144847e-05,0.0070528078991448475
1a4,3,2,3.5264039495724237e-05,0.0035264039495724237
a4n,3,1,1.7632019747862118e-05,0.0017632019747862119
1a4n,4,1,1.7632019747862118e-05,0.0017632019747862119
a4no,4,1,1.7632019747862118e-05,0.0017632019747862119
1toa,4,1,1.7632019747862118e-05,0.0017632019747862119
anoa,4,1,1.7632019747862118e-05,0.0017632019747862119
3qtn,4,10,0.00017632019747862118,0.017632019747862118
sqtn,4,2,3.5264039495724237e-05,0.0035264039495724237
3nna,4,1,1.7632019747862118e-05,0.0017632019747862119
nnar,4,1,1.7632019747862118e-05,0.0017632019747862119
aota,4,1,1.7632019747862118e-05,0.0017632019747862119
4ot,3,2,3.5264039495724237e-05,0.0035264039495724237
14ot,4,1,1.7632019747862118e-05,0.0017632019747862119
4oto,4,1,1.7632019747862118e-05,0.0017632019747862119
rnsn,4,1,1.7632019747862118e-05,0.0017632019747862119
nsno,4,2,3.5264039495724237e-05,0.0035264039495724237
nn5t,4,1,1.7632019747862118e-05,0.0017632019747862119
n5to,4,1,1.7632019747862118e-05,0.0017632019747862119
aont,4,1,1.7632019747862118e-05,0.0017632019747862119
ot1n,4,6,0.0001057921184871727,0.01057921184871727
4ono,4,1,1.7632019747862118e-05,0.0017632019747862119
sooa,4,4,7.052807899144847e-05,0.0070528078991448475
1on2,4,3,5.289605924358635e-05,0.005289605924358635
7to,3,2,3.5264039495724237e-05,0.0035264039495724237
7ton,4,1,1.7632019747862118e-05,0.0017632019747862119
24n,3,1,1.7632019747862118e-05,0.0017632019747862119
24no,4,1,1.7632019747862118e-05,0.0017632019747862119
4noq,4,1,1.7632019747862118e-05,0.0017632019747862119
1aqt,4,1,1.7632019747862118e-05,0.0017632019747862119
1o4n,4,1,1.7632019747862118e-05,0.0017632019747862119
o4nn,4,1,1.7632019747862118e-05,0.0017632019747862119
4nns,4,1,1.7632019747862118e-05,0.0017632019747862119
1qtq,4,1,1.7632019747862118e-05,0.0017632019747862119
snq,3,1,1.7632019747862118e-05,0.0017632019747862119
1snq,4,1,1.7632019747862118e-05,0.0017632019747862119
snqt,4,1,1.7632019747862118e-05,0.0017632019747862119
2rnr,4,1,1.7632019747862118e-05,0.0017632019747862119
orns,4,1,1.7632019747862118e-05,0.0017632019747862119
ooo4,4,3,5.289605924358635e-05,0.005289605924358635
oo4o,4,5,8.816009873931059e-05,0.008816009873931059
ootq,4,2,3.5264039495724237e-05,0.0035264039495724237
sonn,4,2,3.5264039495724237e-05,0.0035264039495724237
3tsq,4,1,1.7632019747862118e-05,0.0017632019747862119
os7,3,1,1.7632019747862118e-05,0.0017632019747862119
3nnn,4,1,1.7632019747862118e-05,0.0017632019747862119
5tr,3,1,1.7632019747862118e-05,0.0017632019747862119
12oo,4,1,1.7632019747862118e-05,0.0017632019747862119
2oos,4,2,3.5264039495724237e-05,0.0035264039495724237
1t1,3,2,3.5264039495724237e-05,0.0035264039495724237
1t1t,4,1,1.7632019747862118e-05,0.0017632019747862119
t1tr,4,1,1.7632019747862118e-05,0.0017632019747862119
2ato,4,1,1.7632019747862118e-05,0.0017632019747862119
aton,4,1,1.7632019747862118e-05,0.0017632019747862119
1nns,4,2,3.5264039495724237e-05,0.0035264039495724237
onos,4,5,8.816009873931059e-05,0.008816009873931059
o2tt,4,3,5.289605924358635e-05,0.005289605924358635
onns,4,1,1.7632019747862118e-05,0.0017632019747862119
3t1,3,3,5.289605924358635e-05,0.005289605924358635
7o,2,5,8.816009873931059e-05,0.008816009873931059
o7o,3,1,1.7632019747862118e-05,0.0017632019747862119
ooo7,4,2,3.5264039495724237e-05,0.0035264039495724237
oo7o,4,1,1.7632019747862118e-05,0.0017632019747862119
nost,4,1,1.7632019747862118e-05,0.0017632019747862119
2an,3,1,1.7632019747862118e-05,0.0017632019747862119
3ntn,4,2,3.5264039495724237e-05,0.0035264039495724237
5nt,3,1,1.7632019747862118e-05,0.0017632019747862119
15nt,4,1,1.7632019747862118e-05,0.0017632019747862119
5nto,4,1,1.7632019747862118e-05,0.0017632019747862119
3s,2,1,1.7632019747862118e-05,0.0017632019747862119
3sr,3,1,1.7632019747862118e-05,0.0017632019747862119
3srn,4,1,1.7632019747862118e-05,0.0017632019747862119
214,3,1,1.7632019747862118e-05,0.0017632019747862119
4nr,3,1,1.7632019747862118e-05,0.0017632019747862119
214n,4,1,1.7632019747862118e-05,0.0017632019747862119
14nr,4,1,1.7632019747862118e-05,0.0017632019747862119
4nrn,4,1,1.7632019747862118e-05,0.0017632019747862119
oqta,4,2,3.5264039495724237e-05,0.0035264039495724237
ntnr,4,3,5.289605924358635e-05,0.005289605924358635
1soq,4,1,1.7632019747862118e-05,0.0017632019747862119
33t,3,1,1.7632019747862118e-05,0.0017632019747862119
33to,4,1,1.7632019747862118e-05,0.0017632019747862119
toat,4,2,3.5264039495724237e-05,0.0035264039495724237
4r,2,2,3.5264039495724237e-05,0.0035264039495724237
nn4,3,1,1.7632019747862118e-05,0.0017632019747862119
n4r,3,1,1.7632019747862118e-05,0.0017632019747862119
4rn,3,2,3.5264039495724237e-05,0.0035264039495724237
rnn4,4,1,1.7632019747862118e-05,0.0017632019747862119
nn4r,4,1,1.7632019747862118e-05,0.0017632019747862119
n4rn,4,1,1.7632019747862118e-05,0.0017632019747862119
nnsr,4,1,1.7632019747862118e-05,0.0017632019747862119
n4n,3,2,3.5264039495724237e-05,0.0035264039495724237
1on4,4,2,3.5264039495724237e-05,0.0035264039495724237
on4n,4,1,1.7632019747862118e-05,0.0017632019747862119
3t1o,4,2,3.5264039495724237e-05,0.0035264039495724237
aat,3,1,1.7632019747862118e-05,0.0017632019747862119
1aat,4,1,1.7632019747862118e-05,0.0017632019747862119
aato,4,1,1.7632019747862118e-05,0.0017632019747862119
1no3,4,1,1.7632019747862118e-05,0.0017632019747862119
no3t,4,2,3.5264039495724237e-05,0.0035264039495724237
oooq,4,2,3.5264039495724237e-05,0.0035264039495724237
2nt2,4,1,1.7632019747862118e-05,0.0017632019747862119
2qts,4,4,7.052807899144847e-05,0.0070528078991448475
1nar,4,3,5.289605924358635e-05,0.005289605924358635
3onr,4,2,3.5264039495724237e-05,0.0035264039495724237
anr,3,10,0.00017632019747862118,0.017632019747862118
1anr,4,9,0.00015868817773075905,0.015868817773075906
anrn,4,9,0.00015868817773075905,0.015868817773075906
3qt1,4,1,1.7632019747862118e-05,0.0017632019747862119
2ons,4,3,5.289605924358635e-05,0.005289605924358635
onst,4,2,3.5264039495724237e-05,0.0035264039495724237
nstn,4,1,1.7632019747862118e-05,0.0017632019747862119
no5,3,1,1.7632019747862118e-05,0.0017632019747862119
1oan,4,4,7.052807899144847e-05,0.0070528078991448475
noat,4,2,3.5264039495724237e-05,0.0035264039495724237
on4o,4,1,1.7632019747862118e-05,0.0017632019747862119
1nta,4,1,1.7632019747862118e-05,0.0017632019747862119
ntao,4,1,1.7632019747862118e-05,0.0017632019747862119
tst,3,1,1.7632019747862118e-05,0.0017632019747862119
2tst,4,1,1.7632019747862118e-05,0.0017632019747862119
tstn,4,1,1.7632019747862118e-05,0.0017632019747862119
1ta,3,2,3.5264039495724237e-05,0.0035264039495724237
1tan,4,1,1.7632019747862118e-05,0.0017632019747862119
snon,4,2,3.5264039495724237e-05,0.0035264039495724237
17,2,2,3.5264039495724237e-05,0.0035264039495724237
3tt1,4,1,1.7632019747862118e-05,0.0017632019747862119
3tsr,4,1,1.7632019747862118e-05,0.0017632019747862119
nan,3,4,7.052807899144847e-05,0.0070528078991448475
nnan,4,1,1.7632019747862118e-05,0.0017632019747862119
3ntt,4,5,8.816009873931059e-05,0.008816009873931059
t1oa,4,3,5.289605924358635e-05,0.005289605924358635
nttt,4,1,1.7632019747862118e-05,0.0017632019747862119
2noq,4,1,1.7632019747862118e-05,0.0017632019747862119
1ot2,4,1,1.7632019747862118e-05,0.0017632019747862119
ot2o,4,3,5.289605924358635e-05,0.005289605924358635
t2oo,4,5,8.816009873931059e-05,0.008816009873931059
3nnt,4,1,1.7632019747862118e-05,0.0017632019747862119
nntr,4,1,1.7632019747862118e-05,0.0017632019747862119
no1a,4,1,1.7632019747862118e-05,0.0017632019747862119
o1ar,4,1,1.7632019747862118e-05,0.0017632019747862119
7q,2,1,1.7632019747862118e-05,0.0017632019747862119
7qt,3,1,1.7632019747862118e-05,0.0017632019747862119
7qtn,4,1,1.7632019747862118e-05,0.0017632019747862119
sn1,3,1,1.7632019747862118e-05,0.0017632019747862119
osn1,4,1,1.7632019747862118e-05,0.0017632019747862119
sn1n,4,1,1.7632019747862118e-05,0.0017632019747862119
3ttr,4,2,3.5264039495724237e-05,0.0035264039495724237
3non,4,5,8.816009873931059e-05,0.008816009873931059
